0.6,0.0245325009050228
1.8,0.0650293338970765
3,0.0872017392606947
4.2,0.0916105611385972
5.4,0.085031905130593
6.6,0.0752815297154116
7.8,0.0634471038687907
9,0.0533429893134673
10.2,0.0448105716110408
11.4,0.0372336600012638
12.6,0.031257743603855
13.8,0.0261687964889643
15,0.0219854415004662
16.2,0.0181668570182268
17.4,0.0157264341527983
18.6,0.013328594732917
19.8,0.0113554984935804
21,0.00937789481432513
22.2,0.00801161860487862
23.4,0.00690596731620205
24.6,0.005728410499139
25.8,0.00499692417044625
27,0.00440395858746398
28.2,0.00362227361209828
29.4,0.00321572625480413
30.6,0.00267476229446228
31.8,0.00234880321823998
33,0.00201207373294891
34.2,0.00177161367497299
35.4,0.00152239969420768
36.6,0.00136207717331174
37.8,0.00116659662105033
39,0.000982764242473429
40.2,0.000913729241614127
41.4,0.00075392863481402
42.6,0.00069682648805514
43.8,0.000575694971083443
45,0.000522127606155499
46.2,0.000524879516842677
47.4,0.000436913268325041
48.6,0.000343870219056931
49.8,0.000303777727148947
51,0.000282497866059325
52.2,0.000220105408238028
53.4,0.000218254985534581
54.6,0.000189454816791215
55.8,0.000157001249376941
57,0.00012414438470679
58.2,0.00013391841231986
59.4,0.000117027374308923
60.6,0.000108890259087362
61.8,9.84757005384832e-05
63,7.77889236486843e-05
64.2,7.45862689696438e-05
65.4,7.57249906333024e-05
66.6,4.540652633839e-05
67.8,5.74579972787784e-05
69,4.93446054252096e-05
70.2,5.53940642633964e-05
71.4,4.34374867949802e-05
72.6,2.98202735670618e-05
73.8,5.58922549912477e-05
75,3.62967530291205e-05
76.2,2.23711360172945e-05
77.4,2.35810277849319e-05
78.6,2.91560192632609e-05
79.8,2.20390088653944e-05
81,1.72231651628376e-05
82.2,1.48271049955558e-05
83.4,1.79111428346314e-05
84.6,1.76027390507238e-05
85.8,1.02247716049354e-05
87,1.06280688608144e-05
88.2,8.54041247744012e-06
89.4,1.19328541004233e-05
90.6,1.24547681962668e-05
91.8,4.43626981467034e-06
93,1.25496616682384e-05
94.2,1.0058708028985e-05
95.4,5.97828873420809e-06
96.6,1.02010482369424e-05
97.8,9.15722004525535e-06
99,2.98914436710404e-06
100.2,6.57137293403032e-06
101.4,7.97105164561078e-06
102.6,1.92159280742403e-06
103.8,3.6296753029121e-06
105,6.04945883818675e-06
106.2,1.0058708028985e-05
107.4,0
108.6,4.05669592678406e-06
109.8,1.42340207957337e-06
111,9.34700698919836e-06
112.2,8.30317879751123e-06
113.4,1.49457218355202e-06
114.6,4.91073717452813e-06
115.8,0
117,1.42340207957335e-06
118.2,1.06755155968002e-06
119.4,3.41616499097605e-06
