0.25,0.0132422913243799
0.75,0.0383658662807932
1.25,0.0602951328700843
1.75,0.0780300358239252
2.25,0.0904217978284572
2.75,0.0981014826985012
3.25,0.102005235417954
3.75,0.10272151294535
4.25,0.100739490225043
4.75,0.0969088926739319
5.25,0.0923182048847153
5.75,0.0864762421556658
6.25,0.0808461078536294
6.75,0.0749772143757945
7.25,0.0689821081349954
7.75,0.0633877475141813
8.25,0.0582974340422752
8.75,0.0533482055378864
9.25,0.0487796250797622
9.75,0.0445563209381547
10.25,0.0405524823015741
10.75,0.0370836410774309
11.25,0.0336919745363741
11.75,0.0310041250270061
12.25,0.0282877369629551
12.75,0.0260593179888358
13.25,0.0239892678956333
13.75,0.0219031397434545
14.25,0.0201015932351567
14.75,0.0185512663983641
15.25,0.0169868712599671
15.75,0.0156290791794161
16.25,0.0145148696923564
16.75,0.0134030719141432
17.25,0.0125143572042265
17.75,0.0116063488235383
18.25,0.0108157102733772
18.75,0.0100138170819328
19.25,0.00939159619954881
19.75,0.0087581206758814
20.25,0.00820382959267242
20.75,0.00753859990252677
21.25,0.00712338402946304
21.75,0.00674997110973778
22.25,0.00623989468871371
22.75,0.00592556863572645
23.25,0.00547297127554276
23.75,0.00521572233192148
24.25,0.00492832702771958
24.75,0.00459149169216546
25.25,0.0043595656914319
25.75,0.00409066015505278
26.25,0.00384627365861256
26.75,0.0036533369508966
27.25,0.00345959634023183
27.75,0.0032489737676419
28.25,0.00302307703902446
28.75,0.00287435499349341
29.25,0.00273809344366901
29.75,0.002503755734089
30.25,0.00242215958478413
30.75,0.00230318194835928
31.25,0.00223284044033784
31.75,0.00208210863743475
32.25,0.00195589587447055
32.75,0.00179069381848876
33.25,0.00173160695175075
33.75,0.00167171618206392
34.25,0.00155635610890875
34.75,0.00145024091966497
35.25,0.00139396771324782
35.75,0.00135578232317903
36.25,0.0012516768913073
36.75,0.00117329635379769
37.25,0.00114676755648674
37.75,0.00105793628064252
38.25,0.00100045721980214
38.75,0.000932929372101553
39.25,0.000890322515814278
39.75,0.000863391767028925
40.25,0.000816765395997568
40.75,0.000768531219068578
41.25,0.000719493139190771
41.75,0.000680101894698762
42.25,0.000659200418029533
42.75,0.000596495988021846
43.25,0.000602927211612378
43.75,0.000554693034683388
44.25,0.000507262760703214
44.75,0.000530575946218893
45.25,0.00046224419556949
45.75,0.000451391505760467
46.25,0.000426068562872747
46.75,0.000406372940626743
47.25,0.000388285124278371
47.75,0.000364971938762693
48.25,0.000348893879786363
48.75,0.000334423626707666
49.25,0.000309502635294354
49.75,0.00028056212913696
50.25,0.000291012867471574
50.75,0.000270513342276754
51.25,0.00025765089509569
51.75,0.000258052846570098
52.25,0.000242376739068176
52.75,0.00022991624336152
53.25,0.000203387446050576
53.75,0.000185701581176612
54.25,0.000186103532651021
54.75,0.000168417667777058
55.25,0.000153947414698361
55.75,0.000145908385210195
56.25,0.000154751317647177
56.75,0.00014711423963342
57.25,0.000141486918991705
57.75,0.000131438132131498
58.25,0.000130634229182682
58.75,0.000120987393796884
59.25,0.00011736983052721
59.75,0.000111340558411086
60.25,0.00010129177155088
60.75,9.80761597556135e-05
61.25,9.00371302674485e-05
61.75,9.52624994347557e-05
62.25,8.60176155233659e-05
62.75,8.64195669977742e-05
63.25,6.87337021238111e-05
63.75,7.15473624446689e-05
64.25,7.67727316119762e-05
64.75,6.35083329565038e-05
65.25,6.35083329565038e-05
65.75,5.50673519939305e-05
66.25,5.86849152636048e-05
66.75,4.86361284033985e-05
67.25,4.58224680825407e-05
67.75,4.90380798778067e-05
68.25,6.02927211612378e-05
68.75,4.3008807761683e-05
69.25,4.22049048128665e-05
69.75,4.05970989152335e-05
70.25,4.05970989152335e-05
70.75,3.81853900687839e-05
71.25,3.49697782735179e-05
71.75,3.53717297479262e-05
72.25,3.77834385943757e-05
72.75,3.41658753247014e-05
73.25,3.17541664782519e-05
73.75,2.77346517341694e-05
74.25,3.25580694270684e-05
74.75,2.53229428877199e-05
75.25,2.57248943621281e-05
75.75,2.25092825668621e-05
76.25,2.33131855156786e-05
76.75,2.69307487853529e-05
77.25,1.96956222460043e-05
77.75,2.13034281436374e-05
78.25,2.33131855156786e-05
78.75,1.80878163483713e-05
79.25,1.60780589763301e-05
79.75,1.60780589763301e-05
80.25,1.68819619251466e-05
80.75,1.48722045531053e-05
81.25,2.00975737204126e-05
81.75,1.44702530786971e-05
82.25,1.60780589763301e-05
82.75,1.16565927578393e-05
83.25,1.16565927578393e-05
83.75,1.04507383346146e-05
84.25,1.08526898090228e-05
84.75,1.32643986554723e-05
85.25,1.00487868602063e-05
85.75,1.00487868602063e-05
86.25,7.63707801375679e-06
86.75,1.00487868602063e-05
87.25,1.20585442322476e-05
87.75,9.2448839113898e-06
88.25,1.20585442322476e-05
88.75,1.00487868602063e-05
89.25,7.23512653934854e-06
89.75,9.64683538579805e-06
90.25,7.23512653934854e-06
90.75,8.03902948816504e-06
91.25,9.64683538579805e-06
91.75,7.23512653934854e-06
92.25,6.43122359053203e-06
92.75,7.63707801375679e-06
93.25,7.63707801375679e-06
93.75,6.83317506494028e-06
94.25,3.61756326967427e-06
94.75,1.04507383346146e-05
95.25,7.63707801375679e-06
95.75,5.22536916730728e-06
96.25,6.83317506494028e-06
96.75,4.82341769289903e-06
97.25,8.03902948816504e-06
97.75,4.42146621849077e-06
98.25,3.21561179526602e-06
98.75,3.21561179526602e-06
99.25,3.21561179526602e-06
99.75,2.00975737204126e-06
