0.6,0.0377011283859032
1.8,0.0945583205049235
3,0.11596299796425
4.2,0.112011642060457
5.4,0.0967615163471818
6.6,0.0788300215983462
7.8,0.0623887476078486
9,0.0487051104203023
10.2,0.0374294780234
11.4,0.0292242659698706
12.6,0.0226472422089476
13.8,0.0176855526225315
15,0.013973283315389
16.2,0.0112285006305373
17.4,0.00900302431690646
18.6,0.00723515460761862
19.8,0.00602686750626339
21,0.00491027311401809
22.2,0.00406532908427604
23.4,0.00332750270536339
24.6,0.00279619915724974
25.8,0.00240200620219768
27,0.00196839395164041
28.2,0.0017447322967087
29.4,0.00141309604974098
30.6,0.00125970357375333
31.8,0.00107974592036
33,0.000908357679033012
34.2,0.000803810851823557
35.4,0.000696693200994187
36.6,0.000564724255172413
37.8,0.000511593900361045
39,0.000435326132970538
40.2,0.000370198601266286
41.4,0.000349632012307046
42.6,0.000280219774569619
43.8,0.00025793930319711
45,0.000206522830799015
46.2,0.000190240947872953
47.4,0.00015510635840092
48.6,0.000161104946847365
49.8,0.000111402356862539
51,0.000108831533242634
52.2,8.82649442833969e-05
53.4,9.51204739364758e-05
54.6,6.76983553241588e-05
55.8,6.59844729108886e-05
57,5.74150608445398e-05
58.2,4.88456487781903e-05
59.4,3.85623542985712e-05
60.6,5.31303548113651e-05
61.8,4.02762367118411e-05
63,3.2563765852127e-05
64.2,3.17068246454919e-05
65.4,2.48512949924126e-05
66.6,2.91360010255872e-05
67.8,2.14235301658732e-05
69,1.62818829260634e-05
70.2,1.62818829260634e-05
71.4,1.45680005127936e-05
72.6,1.88527065459682e-05
73.8,1.1140235686254e-05
75,1.19971768928888e-05
76.2,1.54249417194285e-05
77.4,5.1416472398095e-06
78.6,1.0283294479619e-05
79.8,8.56941206634927e-06
81,6.85552965307933e-06
82.2,3.42776482653967e-06
83.4,4.28470603317458e-06
84.6,3.42776482653967e-06
85.8,3.42776482653971e-06
87,1.71388241326983e-06
88.2,3.42776482653967e-06
89.4,2.57082361990475e-06
90.6,3.42776482653967e-06
91.8,3.42776482653971e-06
93,2.57082361990475e-06
94.2,2.57082361990475e-06
95.4,8.56941206634917e-07
96.6,4.28470603317458e-06
97.8,8.56941206634927e-07
99,8.56941206634917e-07
100.2,0
101.4,8.56941206634917e-07
102.6,0
103.8,8.56941206634927e-07
105,1.71388241326983e-06
106.2,8.56941206634917e-07
107.4,0
108.6,1.71388241326983e-06
109.8,0
111,0
112.2,0
113.4,0
114.6,0
115.8,0
117,0
118.2,0
119.4,0
