0,1,1.90498440847794e-15
0.25,0.847404334232371,0.0443661457332867
0.5,0.573469730936754,0.121163072024254
0.75,0.396425807438337,0.168615129692099
1,0.337354087835817,0.182621347881149
1.25,0.32348877784985,0.185195174357503
1.5,0.316350998426289,0.186727072090684
1.75,0.309957549893873,0.187599590457868
2,0.304226995720107,0.187130805514238
2.25,0.299147674405306,0.186197748859835
2.5,0.294607789880166,0.185457414642783
2.75,0.290226073259236,0.184350155797459
3,0.285347621575937,0.182411281802602
3.25,0.279492717672343,0.180156107677583
3.5,0.273300357385441,0.178102836533092
3.75,0.267897010656017,0.176781445653925
4,0.263147102909739,0.176244540806996
4.25,0.258489156842654,0.175791044948415
4.5,0.253919551753685,0.175100021143929
4.75,0.249910617807586,0.174591529836208
5,0.246661800980722,0.173731865863097
5.25,0.243166208765787,0.172061389793009
5.5,0.238128739057356,0.170289511335925
5.75,0.231748371919404,0.168910641715269
6,0.225459898172659,0.168322660756325
6.25,0.22035878044656,0.16830435467168
6.5,0.216737224067225,0.167519406543618
6.75,0.213875061065672,0.165617641399745
7,0.210276502881936,0.163495545833954
7.25,0.20586949339308,0.161876812478308
7.5,0.201347621971108,0.161140086229403
7.75,0.196847271032196,0.160540700157456
8,0.192466922276108,0.158249066383032
8.25,0.188078600765874,0.154797367165582
8.5,0.183802041087466,0.152919374682581
8.75,0.179808432934463,0.152282502850257
9,0.17630573110231,0.150142595035569
9.25,0.173777737993192,0.147105880862025
9.5,0.171672595233056,0.145844126139429
9.75,0.168362442576221,0.145890484622862
