-5,1.33626654168178,-3.52279531603569
-4.75,-7.15893194168477,-1.1410467618691
-4.5,-19.6157774908212,-4.94458166479792
-4.25,-14.1770464446152,-7.31965962097351
-4,-13.6962116365984,-13.9997169126053
-3.75,-7.78910286660266,-8.68287817053152
-3.5,1.01155266642613,-3.36700356651789
-3.25,2.77054993400507,-17.0106206699405
-3,10.8667440244889,-13.0845703939179
-2.75,7.02703319968244,-13.5451020635551
-2.5,11.304521210172,-14.9233658978988
-2.25,9.12627801882641,-11.9590264756472
-2,2.22989847004978,-13.1592297305714
-1.75,5.24085401742249,-17.6903308338283
-1.5,2.82064302307389,-14.7537149905995
-1.25,2.97338411213472,-16.7883770374564
-1,3.06820618785731,-9.71594663882634
-0.75,-2.81774497083431,-10.3572676087993
-0.5,1.40704315225088,-6.99595589367871
-0.25,-3.23021064048017,-10.72467615499
0,7.6683612998966,-0.0619717602543325
0.25,11.5931182210782,-13.6387920111846
0.5,-0.852476430147282,-7.39817454534503
0.75,-11.2170200082481,-9.61189231437587
1,-7.06816032294932,-15.3389850752726
1.25,-8.62858622395094,-6.15678701723659
1.5,-15.6143205178626,-25.8131708106972
1.75,-7.91970559313288,-2.66668706022525
2,-3.89350486560868,-20.0329777772414
2.25,1.21986478262765,-21.1102906654291
2.5,-4.89459778455545,-5.24979824029454
2.75,-4.97331839092018,-8.54023194347047
3,9.91635562595067,-12.2980282909149
3.25,10.6413697525168,-17.1221300106209
3.5,12.7750409354874,-6.0634615155078
3.75,19.4059154487042,-12.3268104250608
4,-1.14539226095775,-25.580344642026
4.25,-4.73639476481018,-22.9238072626319
4.5,4.58680253872218,-19.5178312390869
4.75,3.42970588506799,-22.7927050584154
5,10.0206203048595,-20.2415327637278
5.25,9.7187303066485,-25.5722639322077
5.5,8.07329199492077,-17.0275786584276
5.75,4.09829614347137,-16.2202893593971
6,-3.28477118944358,-21.2400125126852
6.25,-1.71076259754934,-17.1692085434927
6.5,0.512109631511559,-8.59523719157741
6.75,4.43745637715717,-23.5731874032853
7,0.749099867595496,-24.0243597319668
7.25,1.95351662138605,-8.84890266118501
7.5,3.21935488525158,-3.85206653827431
7.75,4.77259413821522,1.15025552181977
8,10.603589949485,-1.26342663499624
8.25,9.62607325750787,-9.500129232701
8.5,5.29151438539452,-14.2000646974819
8.75,6.52329018194242,-10.1703906985307
9,10.0813084267398,-11.8304458381951
9.25,5.28428123835513,-14.4403317186259
9.5,5.08963994314134,-13.611133129487
9.75,0.284337534783793,-9.07893746459637
10,1.2105524803604,-13.6252746095431
