NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,1.04221747173599,1.04218458784325,1.04236296648683,1.0409280267031,1.03311756765773,1.02394994451155,1.02103600408124,1.02252368123604,1.02400750521854,1.02581289571816,1.02701669112195,1.02394804190394,1.0178588543478,1.01435963942291,1.01528470678369,1.01888514601143,1.02224025187765,1.02014569698054,1.01339800988207,1.00927323786293,1.00941323448735,1.01074317745842,1.01154981903815,1.00968676534543,1.00744184263894,1.00769316795041,1.00845078175038,1.0075610163609,1.0053157692938,1.00446928129241,1.00858258032956,NaN,NaN,NaN
NaN,NaN,NaN,1.04026960296542,1.03927704020649,1.03802141391882,1.03475421472174,1.02863441297929,1.02420556328832,1.02532519824723,1.02908115686296,1.03152751156525,1.03431166705003,1.03692118830144,1.03567104115008,1.03000217571113,1.02496232519969,1.02340063711104,1.02352723682683,1.02223464304517,1.01633891003148,1.00831838947859,1.00577433486119,1.00871913579613,1.01087773537184,1.01012356300331,1.00863450300997,1.00899756124815,1.01057724222343,1.00944654577508,1.00565966436828,1.00334216653191,1.00335435418015,1.00578279090305,NaN,NaN,NaN
NaN,NaN,NaN,1.03783411916296,1.03810267114097,1.03767937684646,1.03470019022207,1.03065428166995,1.02866615400593,1.03109564167917,1.03547924112347,1.03717518454303,1.03800103181773,1.0402252313194,1.04241392736311,1.0412496778763,1.03797815439437,1.0337164842932,1.02781196985255,1.02006035564725,1.01184136498588,1.00633593462935,1.00742646714668,1.01284532632889,1.01524798847123,1.01153638646771,1.00747496188736,1.00759559731085,1.0091744218504,1.00843855710714,1.00514861198149,1.00272276953061,1.00225659540721,1.00295944336325,NaN,NaN,NaN
NaN,NaN,NaN,1.03843284636926,1.04224684494735,1.04431392941503,1.04295397576427,1.03934743154503,1.03537122754678,1.0355653782138,1.03970174368761,1.04116426365632,1.04004035782547,1.04133773154201,1.04592406850486,1.04860478188057,1.04786431751091,1.04255002905585,1.03297380204405,1.02238759112876,1.01452453725346,1.01095354988113,1.01197260035829,1.01561648959444,1.01674956459184,1.0114908513644,1.0064125934106,1.00717378800543,1.0095922198184,1.01089901305149,1.00936863639415,1.00566821522271,1.0026095595683,1.00147347219843,NaN,NaN,NaN
NaN,NaN,NaN,1.0419827322868,1.04872285231759,1.05214535454563,1.05141988165577,1.0470379425497,1.04076900567148,1.03978966669564,1.04591874575502,1.04977205632739,1.04811174298096,1.04751347928658,1.05101083944276,1.053896673691,1.05447257760788,1.05019002765156,1.04085947480875,1.03081700719297,1.02330460798212,1.01847458488652,1.01615975105424,1.01565841061024,1.01433612754682,1.00966487945818,1.006464903705,1.00891259272937,1.01321603085809,1.01672070111006,1.01640264413887,1.0125982148452,1.00841436593081,1.0052887872995,NaN,NaN,NaN
NaN,NaN,NaN,1.04381087901028,1.05057420298072,1.05420432048623,1.05383618191838,1.04979696888453,1.04478959922701,1.04624648652933,1.05574862682628,1.06177014205487,1.05964315283614,1.05760524119273,1.05935742700089,1.06047865887187,1.05967149130326,1.05574583197372,1.04803694538362,1.03846722615329,1.02881322156826,1.02094182073673,1.01683032903228,1.01479279759842,1.01239025623931,1.01033326223111,1.0105913794949,1.01352036499441,1.01855002540739,1.02370472518794,1.02428983240363,1.02119819623064,1.017294798767,1.01222861563463,NaN,NaN,NaN
NaN,NaN,NaN,1.04362929523518,1.0491871822464,1.05253224609452,1.05255811981945,1.0496844009466,1.04794793813368,1.05346398377063,1.06529371857205,1.07105718489266,1.0673328101417,1.06407273249011,1.06416355312567,1.06299855615622,1.05991671874338,1.05610376267727,1.04996580002193,1.03928448933302,1.02540154890164,1.01431076848314,1.0111128012948,1.01200340376609,1.01252451386716,1.01471820069922,1.01870430795032,1.02214777557409,1.0265084575379,1.03069047130167,1.03103637023316,1.02854039606203,1.02470247680253,1.01900590309873,NaN,NaN,NaN
