-5,-4.3023860521081,-32.0140572012923,7.14081422200083,8.71539547970652
-4.75,-4.27685628658111,-29.7137257408984,6.97639831465817,7.80241999995372
-4.5,-2.94373991293629,-25.5854233011809,6.3372055566785,6.93580662328525
-4.25,-2.43782730890726,-24.0224622374148,6.05434877931246,6.91827681371934
-4,-1.43206390142133,-24.5153846617954,5.95192711942356,5.19484456134798
-3.75,0.0891459116996605,-31.2732628101488,5.36893527250505,5.9788602257468
-3.5,0.423267280899406,-28.7144759905097,4.91153781597231,5.93418739835547
-3.25,1.08309993002407,-26.8282367669594,4.41148098003815,4.97795645070155
-3,1.08225390231491,-24.6034833138898,4.33011417354855,4.89688444598602
-2.75,0.884590093192016,-21.4892125817193,4.03327992328571,4.55617753215743
-2.5,1.7002204956913,-17.4495387191966,3.69415046530901,4.40014960061767
-2.25,2.00996116032931,-13.518250966495,3.66804816444332,3.63652105801967
-2,0.840900562271307,-13.5753550640623,3.54860656178164,3.13514258677296
-1.75,0.915640288542991,-12.2938829669901,3.06376160144268,2.42474094927432
-1.5,0.366762125940253,-11.1883679074056,2.46682018400525,2.22748478486019
-1.25,0.997510199285353,-9.11065268390728,2.41220621180872,1.04891617208695
-1,0.765460398814672,-7.44502287950212,2.01947220095244,0.784386857046501
-0.75,0.436086663758241,-5.64617045368365,1.42662794776114,0.66100145332478
-0.5,-0.165920030001071,-2.6266983026096,0.861598486386184,1.10564391976103
-0.25,-1.10047201382894,-0.543490010933176,0.499377537834951,0.837764174993129
0,-0,-0,0,0
0.25,0.37696549097777,0.00325354502473374,0.656009948942966,0.572874758111762
0.5,-0.264206967918633,-0.971816962884937,1.3262415382541,0.967803379688808
0.75,0.233671669096166,1.87362844592592,1.61779318031151,1.26562748540904
1,1.6838459416926,3.5105957425465,2.31818211328681,1.68663703471733
1.25,1.90190718474914,7.12720865079306,2.90318512398775,1.74733595928107
1.5,1.79488752738762,8.14060483681501,3.56915745378345,2.79264401773126
1.75,2.59253242935452,10.860994646285,3.96312668708696,2.14712036761767
2,4.05915295866237,12.4385927559184,4.0586307521456,2.40450466899598
2.25,4.11304383592545,14.8796253508294,4.27662863905784,3.03708737531602
2.5,4.42644781221391,17.1010224492286,4.3526400734432,2.99989369724658
2.75,3.66384950220129,21.2253438254753,4.3645318057997,3.17170318144984
3,2.57865523651152,22.297281661132,4.72019032711313,2.82188980712068
3.25,1.23495656323659,25.0461983802351,5.03550319317382,2.62128215850118
3.5,1.45653716192909,26.5425572117713,5.19240605545989,2.52884609527678
3.75,0.715439593308801,30.6150721954765,5.24715935296238,2.81051528908077
4,-0.0152496430314321,32.2537168549444,5.54032471628475,3.34400984843836
4.25,-0.731247130390208,34.8486248549538,5.60515309124654,2.9621868451703
4.5,-0.513655040842708,38.096198002508,5.88811247399679,3.06733992057783
4.75,0.509349705151457,41.912134711072,6.19405392585734,3.50125377866388
5,1.38061580987109,44.4695755872912,6.39790907734188,4.17971128030272
5.25,1.13690510626494,44.1467319104328,6.45262671357993,4.32321520363889
5.5,1.71168331883101,47.7150271243253,6.55279000434337,4.61888862507305
5.75,2.51295090707276,48.5846379561669,6.87757496636989,4.13859447810768
6,3.4037917900185,52.0636907369793,6.55273945900195,4.05366421648866
6.25,4.5997206237991,55.0359514571457,6.37443284639677,4.04385530239739
6.5,4.77718378979807,58.7350381004705,7.16032271886921,4.41977261338824
6.75,5.12997741732383,62.7110275794352,7.39550365335169,5.13973299797407
7,5.44572090900493,63.5612226782086,7.27608336655399,5.30730564316229
7.25,6.21538829505906,67.5275219577266,7.57870564933771,4.97418643235051
7.5,6.92192233544833,68.9853389615714,7.82591139499288,4.92989331573191
7.75,6.62618885210977,72.6166031091924,8.10143638527366,5.17500971543634
8,5.6903893086449,73.2544489782873,8.18626857624541,5.25220902590881
8.25,5.83756750339761,74.0253962974709,8.67798931316083,5.44081942715407
8.5,6.45084144348608,74.4589849223925,8.53614802960714,5.41069760029006
8.75,5.81602814779754,74.0656191475585,8.80919824223375,5.93928318377545
9,4.97117376673871,73.7650884938296,9.35243377139073,6.42364791456913
9.25,4.06556659991733,75.5255274055829,9.18951577281946,6.6368220172217
9.5,2.90828085858685,78.271675832541,9.2563985242472,7.04908290627675
9.75,2.74291018912964,78.3401730071644,9.05479765458719,7.73825639260659
10,5.91470336611373,79.0854988101577,5.84008190843212,8.78423762627828
